00:01:30, 888
00:01:30, 888
00:01:31, 888
00:01:31, 888
00:01:31, 888
00:01:31, 888
00:01:31, 888
00:01:31, 888
00:01:32, 888
00:01:32, 888
00:01:32, 888
00:01:32, 888
00:01:32, 888
00:01:32, 888
00:01:33, 888
00:01:33, 888
00:01:33, 888
00:01:33, 888
00:01:33, 888
00:01:34, 888
00:01:34, 888
00:01:34, 888
00:01:34, 888
00:01:34, 888
00:01:34, 888
00:01:35, 888
00:01:35, 888
00:01:35, 888
00:01:35, 888
00:01:35, 888
00:01:36, 888
00:01:36, 888
00:01:36, 888
00:01:36, 888
00:01:36, 888
00:01:36, 888
00:01:37, 888
00:01:37, 888
00:01:37, 888
00:01:37, 888
00:01:37, 888
00:01:38, 888
00:01:38, 888
00:01:38, 888
00:01:38, 888
00:01:38, 888
00:01:38, 888
00:01:39, 888
00:01:39, 888
00:01:39, 888
00:01:39, 888
00:01:39, 888
00:01:40, 888
00:01:40, 888
00:01:40, 888
00:01:40, 888
00:01:40, 888
00:01:40, 888
00:01:41, 888
00:01:41, 888
00:01:41, 888
00:01:41, 888
00:01:41, 888
00:01:41, 888
00:01:42, 888
00:01:42, 888
00:01:42, 888
00:01:42, 888
00:01:42, 888
00:01:43, 888
00:01:43, 888
00:01:43, 888
00:01:43, 888
00:01:43, 888
00:01:43, 888
00:01:44, 888
00:01:44, 888
00:01:44, 888
00:01:44, 888
00:01:45, 888
00:01:45, 888
00:01:45, 888
00:01:45, 888
00:01:45, 888
00:01:46, 888
00:01:46, 888
00:01:46, 888
00:01:46, 888
00:01:46, 888
00:01:47, 888
00:01:47, 888
00:01:47, 888
00:01:47, 888
00:01:47, 888
00:01:48, 888
00:01:48, 888
00:01:48, 888
00:01:48, 888
00:01:48, 888
00:01:49, 888
00:01:49, 888
00:01:49, 888
00:01:49, 888
00:01:49, 888
00:01:49, 888
00:01:50, 888
00:01:50, 888
00:01:50, 888
00:01:50, 888
00:01:50, 888
00:01:51, 888
00:01:51, 888
00:01:51, 888
00:01:51, 888
00:01:51, 888
00:01:52, 888
00:01:52, 888
00:01:52, 888
00:01:52, 888
00:01:52, 888
00:01:53, 888
00:01:53, 888
00:01:53, 888
00:01:53, 888
00:01:53, 888
00:01:54, 888
00:01:54, 888
00:01:54, 888
00:01:54, 888
00:01:54, 888
00:01:54, 888
00:01:55, 888
00:01:55, 888
00:01:55, 888
00:01:55, 888
00:01:55, 888
00:01:55, 888
00:01:56, 888
00:01:56, 888
00:01:56, 888
00:01:56, 888
00:01:56, 888
00:01:57, 888
00:01:57, 888
00:01:57, 888
00:01:57, 888
00:01:57, 888
00:01:57, 888
00:01:58, 888
00:01:58, 888
00:01:58, 888
00:01:58, 888
00:01:58, 888
00:01:59, 888
00:01:59, 888
00:01:59, 888
00:01:59, 888
00:01:59, 888
00:01:59, 888
00:02:00, 888
00:02:00, 888
00:02:00, 888
00:02:00, 888
00:02:00, 888
00:02:01, 888
00:02:01, 888
00:02:01, 888
00:02:01, 888
00:02:01, 888
00:02:02, 888
00:02:02, 888
00:02:02, 888
00:02:02, 888
00:02:02, 888
00:02:02, 888
00:02:03, 888
00:02:03, 888
00:02:03, 888
00:02:03, 888
00:02:03, 888
00:02:04, 888
00:02:04, 888
00:02:04, 888
00:02:04, 888
00:02:04, 888
00:02:04, 888
00:02:05, 888
00:02:05, 888
00:02:05, 888
00:02:05, 888
00:02:05, 888
00:02:06, 888
00:02:06, 888
00:02:06, 888
00:02:06, 888
00:02:06, 888
00:02:06, 888
00:02:07, 888
00:02:07, 888
00:02:07, 888
00:02:07, 888
00:02:07, 888
00:02:08, 888
00:02:08, 888
00:02:08, 888
00:02:08, 888
00:02:08, 888
00:02:09, 888
00:02:09, 888
00:02:09, 888
00:02:09, 888
00:02:09, 888
00:02:09, 888
00:02:10, 888
00:02:10, 888
00:02:10, 888
00:02:10, 888
00:02:10, 888
00:02:10, 888
00:02:11, 888
00:02:11, 888
00:02:11, 888
00:02:11, 888
00:02:11, 888
00:02:12, 888
00:02:12, 888
00:02:12, 888
00:02:12, 888
00:02:12, 888
00:02:12, 888
00:02:13, 888
00:02:13, 888
00:02:13, 888
00:02:13, 888
00:02:13, 888
00:02:13, 888
00:02:14, 888
00:02:14, 888
00:02:14, 888
00:02:14, 888
00:02:14, 888
00:02:15, 888
00:02:15, 888
00:02:15, 888
00:02:15, 888
00:02:15, 888
00:02:15, 888
00:02:16, 888
00:02:16, 888
00:02:16, 888
00:02:16, 888
00:02:16, 888
00:02:16, 888
00:02:17, 888
00:02:17, 888
00:02:17, 888
00:02:17, 888
00:02:17, 888
00:02:18, 888
00:02:18, 888
00:02:18, 888
00:02:18, 888
00:02:18, 888
00:02:19, 888
00:02:19, 888
00:02:19, 888
00:02:19, 888
00:02:19, 888
00:02:19, 888
00:02:20, 888
00:02:20, 888
00:02:20, 888
00:02:20, 888
00:02:20, 888
00:02:21, 888
00:02:21, 888
00:02:21, 888
00:02:21, 888
00:02:21, 888
00:02:21, 888
00:02:22, 888
00:02:22, 888
00:02:22, 888
00:02:22, 888
00:02:22, 888
00:02:22, 888
00:02:23, 888
00:02:23, 888
00:02:23, 888
00:02:23, 888
00:02:23, 888
00:02:24, 888
00:02:24, 888
00:02:24, 888
00:02:24, 888
00:02:24, 888
00:02:24, 888
00:02:25, 888
00:02:25, 888
00:02:25, 888
00:02:25, 888
00:02:25, 888
00:02:26, 888
00:02:26, 888
00:02:26, 888
00:02:26, 888
00:02:26, 888
00:02:27, 888
